"","Reference","year","month","Season","BAY_SEGMENT","TGTaxaScore","PelagicTaxaScore","LRScore","PropBenthicScore","NumGuildsScore","PropSelectScore","BenthicTaxaScore","NumTaxaScore","SelecTaxaScore","Cumul_Score"
"1880","TBM1999110503","1999","11","Fall",3,10,10,0,6,10,2,6,6,7,63
"1881","TBM1999110505","1999","11","Fall",3,10,10,0,10,0,1,3,3,1,42
"1882","TBM1999110507","1999","11","Fall",3,10,10,0,9,0,0,1,1,0,34
"1883","TBM2000100301","2000","10","Fall",3,10,10,0,8,5,1,3,3,1,46
"1884","TBM2000100510","2000","10","Fall",3,10,10,0,8,5,2,3,3,4,50
"1885","TBM2000100513","2000","10","Fall",3,10,10,4,10,5,1,8,9,6,70
"1886","TBM2000100603","2000","10","Fall",3,10,10,0,3,5,5,3,4,4,49
"1887","TBM2000100605","2000","10","Fall",3,10,10,0,10,5,2,3,2,1,48
"1888","TBM2000100607","2000","10","Fall",3,10,10,0,1,0,9,3,3,2,42
"1889","TBM2000110302","2000","11","Fall",3,10,10,0,5,0,4,0,0,0,32
"1890","TBM2000110305","2000","11","Fall",3,10,10,5,9,10,1,8,9,9,79
"1891","TBM2000110612","2000","11","Fall",3,10,10,0,3,0,7,1,1,1,37
"1892","TBM2001100104","2001","10","Fall",3,10,10,0,1,5,8,1,2,2,43
"1893","TBM2001100105","2001","10","Fall",3,10,10,1,10,10,2,5,5,4,63
"1894","TBM2001100201","2001","10","Fall",3,10,10,10,10,5,0,9,9,4,74
"1895","TBM2001100901","2001","10","Fall",3,10,10,2,9,5,2,3,4,3,53
"1896","TBM2001100902","2001","10","Fall",3,10,10,0,8,5,8,3,3,3,56
"1897","TBM2001100905","2001","10","Fall",3,10,10,1,10,5,1,6,5,4,58
"1898","TBM2001110202","2001","11","Fall",3,10,10,0,9,5,1,1,1,0,41
"1899","TBM2001110605","2001","11","Fall",3,10,10,0,7,5,10,3,3,4,58
"1900","TBM2001111001","2001","11","Fall",3,10,10,0,8,5,3,3,2,1,47
"1901","TBM2002101301","2002","10","Fall",3,10,10,2,9,5,3,1,3,2,50
"1902","TBM2002101604","2002","10","Fall",3,10,10,10,8,10,0,10,10,10,87
"1903","TBM2002101606","2002","10","Fall",3,10,10,6,10,5,1,10,10,7,77
"1904","TBM2002110904","2002","11","Fall",3,10,10,0,9,5,4,4,4,6,58
"1905","TBM2002110905","2002","11","Fall",3,10,10,0,7,5,2,6,7,6,59
"1906","TBM2002111302","2002","11","Fall",3,10,10,3,0,10,0,5,6,6,56
"1907","TBM2002111303","2002","11","Fall",3,10,10,2,9,10,1,8,8,4,69
"1908","TBM2003101105","2003","10","Fall",3,10,10,1,9,10,1,6,5,3,61
"1909","TBM2003101107","2003","10","Fall",3,10,10,2,9,5,1,6,7,3,59
"1910","TBM2003101305","2003","10","Fall",3,10,10,0,0,10,0,3,5,2,44
"1911","TBM2003101801","2003","10","Fall",3,10,10,0,4,5,5,4,5,6,54
"1912","TBM2003111106","2003","11","Fall",3,10,10,0,9,5,6,6,6,6,64
"1913","TBM2003111306","2003","11","Fall",3,10,10,0,5,5,3,2,3,2,44
"1914","TBM2004100201","2004","10","Fall",3,10,10,1,9,5,2,9,8,7,68
"1915","TBM2004100306","2004","10","Fall",3,10,10,0,6,5,6,2,2,3,49
"1916","TBM2004100307","2004","10","Fall",3,10,10,0,7,5,5,4,5,4,56
"1917","TBM2004101402","2004","10","Fall",3,10,10,0,5,5,0,3,4,2,43
"1918","TBM2004110501","2004","11","Fall",3,10,10,0,9,5,5,6,6,3,60
"1919","TBM2004110502","2004","11","Fall",3,10,10,0,6,5,9,3,4,4,57
"1920","TBM2004110906","2004","11","Fall",3,10,10,10,9,5,0,10,10,10,82
"1921","TBM2004110907","2004","11","Fall",3,10,10,2,5,10,5,7,9,8,73
"1922","TBM2004111301","2004","11","Fall",3,10,10,0,10,0,10,0,0,1,46
"1923","TBM2005100701","2005","10","Fall",3,10,10,0,0,5,5,6,6,6,53
"1924","TBM2005100702","2005","10","Fall",3,10,10,0,0,10,10,0,1,0,46
"1925","TBM2005101001","2005","10","Fall",3,10,10,0,10,5,9,4,4,7,66
"1926","TBM2005101006","2005","10","Fall",3,10,10,0,1,5,10,1,1,1,43
"1927","TBM2005110106","2005","11","Fall",3,10,10,0,10,5,10,1,1,2,54
"1928","TBM2005110107","2005","11","Fall",3,10,10,0,10,5,7,8,6,9,72
"1929","TBM2005110201","2005","11","Fall",3,10,10,0,9,5,10,0,0,2,51
"1930","TBM2005110205","2005","11","Fall",3,10,10,0,1,5,10,3,4,7,56
"1931","TBM2005110206","2005","11","Fall",3,10,10,0,2,5,2,3,3,2,41
"1932","TBM2006100705","2006","10","Fall",3,10,10,2,9,10,2,4,5,6,64
"1933","TBM2006101204","2006","10","Fall",3,10,10,0,2,0,3,3,3,0,34
"1934","TBM2006101206","2006","10","Fall",3,10,10,7,9,5,1,10,10,10,80
"1935","TBM2006110101","2006","11","Fall",3,10,10,1,8,5,3,2,2,2,48
"1936","TBM2006110103","2006","11","Fall",3,10,10,1,10,10,0,3,3,0,52
"1937","TBM2006110105","2006","11","Fall",3,10,10,3,9,5,1,10,9,8,72
"1938","TBM2006110304","2006","11","Fall",3,10,10,0,10,0,0,2,2,2,40
"1939","TBM2006110704","2006","11","Fall",3,10,10,0,0,0,10,0,0,1,34
"1940","TBM2006110705","2006","11","Fall",3,10,10,0,9,10,1,2,2,3,52
"1941","TBM2007100306","2007","10","Fall",3,10,10,10,10,10,0,9,7,6,80
"1942","TBM2007100605","2007","10","Fall",3,10,10,1,10,5,0,4,3,0,48
"1943","TBM2007101203","2007","10","Fall",3,10,10,0,3,5,10,4,5,7,60
"1944","TBM2007110603","2007","11","Fall",3,10,10,3,8,5,2,4,5,4,57
"1945","TBM2007111202","2007","11","Fall",3,10,10,0,9,0,1,3,3,1,41
"1946","TBM2008100603","2008","10","Fall",3,10,10,2,2,10,1,1,5,2,48
"1947","TBM2008100702","2008","10","Fall",3,10,10,0,10,5,0,3,3,0,46
"1948","TBM2008110403","2008","11","Fall",3,10,10,5,9,5,0,6,7,7,66
"1949","TBM2008110404","2008","11","Fall",3,10,10,0,10,5,3,4,3,0,50
"1950","TBM2008110806","2008","11","Fall",3,10,10,0,9,10,2,2,2,1,51
"1951","TBM2009100304","2009","10","Fall",3,10,10,0,9,5,4,6,5,2,57
"1952","TBM2009100406","2009","10","Fall",3,10,10,10,10,10,0,10,10,10,89
"1953","TBM2009100501","2009","10","Fall",3,10,10,0,4,5,6,3,5,7,56
"1954","TBM2009100502","2009","10","Fall",3,10,10,1,10,5,0,2,2,1,46
"1955","TBM2009100804","2009","10","Fall",3,10,10,0,10,5,0,2,1,0,42
"1956","TBM2009110101","2009","11","Fall",3,10,10,2,9,5,2,3,4,2,52
"1957","TBM2009110102","2009","11","Fall",3,10,10,0,9,5,4,5,6,6,61
"1958","TBM2009110104","2009","11","Fall",3,10,10,1,9,5,0,3,3,1,47
"1959","TBM2009110105","2009","11","Fall",3,10,10,1,9,5,1,9,10,10,72
"1960","TBM2009111405","2009","11","Fall",3,10,10,10,9,10,0,10,10,10,88
"1961","TBM2010100701","2010","10","Fall",3,10,10,3,9,5,1,5,5,9,63
"1962","TBM2010100704","2010","10","Fall",3,10,10,2,10,5,1,6,5,6,61
"1963","TBM2010101106","2010","10","Fall",3,10,10,3,10,5,0,7,6,2,59
"1964","TBM2010110205","2010","11","Fall",3,10,10,2,10,5,2,6,6,7,64
"1965","TBM2010110206","2010","11","Fall",3,10,10,2,3,10,1,4,4,2,51
"1966","TBM2010110406","2010","11","Fall",3,10,10,1,7,5,3,3,3,2,49
"1967","TBM2011100201","2011","10","Fall",3,10,10,0,8,5,2,1,2,1,43
"1968","TBM2011100801","2011","10","Fall",3,10,10,9,9,10,0,6,8,6,76
"1969","TBM2011100804","2011","10","Fall",3,10,10,1,9,0,1,1,1,1,38
"1970","TBM2011101406","2011","10","Fall",3,10,10,2,9,5,1,3,4,4,53
"1971","TBM2011110101","2011","11","Fall",3,10,10,4,7,5,0,2,2,3,48
"1972","TBM2011110103","2011","11","Fall",3,10,10,2,10,5,0,2,2,1,47
"1973","TBM2011110701","2011","11","Fall",3,10,10,3,9,10,1,5,6,7,68
"1974","TBM2011110709","2011","11","Fall",3,10,10,3,10,0,0,2,1,0,40
"1975","TBM2012100405","2012","10","Fall",3,10,10,2,9,10,1,1,2,1,51
"1976","TBM2012101104","2012","10","Fall",3,10,10,7,9,5,1,9,9,9,77
"1977","TBM2012110902","2012","11","Fall",3,10,10,0,1,5,5,0,1,0,36
"1978","TBM2012111001","2012","11","Fall",3,10,10,0,8,5,4,3,3,4,52
"1979","TBM2012111105","2012","11","Fall",3,10,10,1,5,10,2,3,4,0,50
"1980","TBM2012111305","2012","11","Fall",3,10,10,7,7,10,0,2,5,2,59
"1981","TBM2012111306","2012","11","Fall",3,10,10,3,8,10,1,3,5,2,58
"1982","TBM2013100106","2013","10","Fall",3,10,10,0,5,10,6,8,8,10,74
"1983","TBM2013100107","2013","10","Fall",3,10,10,0,6,0,7,2,2,3,44
"1984","TBM2013101103","2013","10","Fall",3,10,10,0,7,5,2,3,2,1,44
"1985","TBM2013101106","2013","10","Fall",3,10,10,1,10,10,0,5,5,2,59
"1986","TBM2013101107","2013","10","Fall",3,10,10,2,10,10,5,4,4,4,66
"1987","TBM2013110106","2013","11","Fall",3,10,10,5,8,10,0,4,6,6,66
"1988","TBM2013110107","2013","11","Fall",3,10,10,1,6,10,3,6,7,3,62
"1989","TBM2013110801","2013","11","Fall",3,10,10,0,6,5,2,1,2,0,40
"1990","TBM2013110807","2013","11","Fall",3,10,10,0,5,5,7,6,7,7,63
"1991","TBM2013110808","2013","11","Fall",3,10,10,0,8,5,6,5,5,4,59
"1992","TBM2013111205","2013","11","Fall",3,10,10,0,9,5,8,1,1,1,50
"1993","TBM2013111306","2013","11","Fall",3,10,10,0,8,5,6,4,4,7,60
"1994","TBM2014101201","2014","10","Fall",3,10,10,0,6,5,5,3,3,2,49
"1995","TBM2014101202","2014","10","Fall",3,10,10,0,8,10,2,3,4,3,56
"1996","TBM2014101205","2014","10","Fall",3,10,10,4,10,5,0,3,3,3,53
"1997","TBM2014101302","2014","10","Fall",3,10,10,10,10,5,0,10,10,9,82
"1998","TBM2014110201","2014","11","Fall",3,10,10,1,9,5,4,6,5,7,63
"1999","TBM2014110206","2014","11","Fall",3,10,10,1,7,5,0,3,3,1,44
"2000","TBM2014110709","2014","11","Fall",3,10,10,0,1,0,2,0,0,0,26
"2001","TBM2014111002","2014","11","Fall",3,10,10,10,9,10,1,7,10,10,86
"2002","TBM2014111402","2014","11","Fall",3,10,10,0,10,5,5,8,6,8,69
"2003","TBM2014111403","2014","11","Fall",3,10,10,0,0,0,10,1,1,2,38
"2004","TBM2015100606","2015","10","Fall",3,10,10,0,5,5,5,3,2,2,47
"2005","TBM2015100703","2015","10","Fall",3,10,10,0,2,5,1,1,1,0,33
"2006","TBM2015100705","2015","10","Fall",3,10,10,10,10,5,1,7,6,7,73
"2007","TBM2015100706","2015","10","Fall",3,10,10,1,10,5,0,1,1,0,42
"2008","TBM2015100708","2015","10","Fall",3,10,10,6,10,5,1,7,6,6,68
"2009","TBM2015110305","2015","11","Fall",3,10,10,0,9,0,10,3,2,2,51
"2010","TBM2015110306","2015","11","Fall",3,10,10,4,10,5,1,5,5,2,58
"2011","TBM2015110307","2015","11","Fall",3,10,10,0,9,5,2,4,3,3,51
"2012","TBM2015110502","2015","11","Fall",3,10,10,0,10,0,0,1,0,0,34
"2013","TBM1998041301","1998","04","Spring",3,10,10,0,0,0,10,0,0,3,37
"2014","TBM1998041303","1998","04","Spring",3,10,10,0,4,5,7,5,5,10,62
"2015","TBM1998041305","1998","04","Spring",3,10,10,0,0,0,10,1,1,4,40
"2016","TBM1998041403","1998","04","Spring",3,10,10,0,5,0,7,1,1,4,42
"2017","TBM1998041601","1998","04","Spring",3,10,10,0,10,5,8,1,0,3,52
"2018","TBM1998041610","1998","04","Spring",3,10,10,0,0,5,1,1,1,1,32
"2019","TBM1998041702","1998","04","Spring",3,10,10,2,9,5,1,3,2,4,51
"2020","TBM1998051903","1998","05","Spring",3,10,10,0,0,0,1,0,0,1,24
"2021","TBM1998052105","1998","05","Spring",3,10,10,3,10,5,3,6,4,8,66
"2022","TBM1999040601","1999","04","Spring",3,10,10,0,4,5,4,4,5,5,52
"2023","TBM1999040603","1999","04","Spring",3,10,10,0,2,5,8,1,1,3,44
"2024","TBM1999041404","1999","04","Spring",3,10,10,2,6,5,1,5,5,8,58
"2025","TBM1999050410","1999","05","Spring",3,10,10,0,10,5,9,2,2,4,58
"2026","TBM2000040505","2000","04","Spring",3,10,10,0,8,5,9,3,3,4,58
"2027","TBM2000041901","2000","04","Spring",3,10,10,0,9,5,3,4,3,4,53
"2028","TBM2000041903","2000","04","Spring",3,10,10,0,8,5,1,3,3,3,48
"2029","TBM2000041907","2000","04","Spring",3,10,10,0,0,0,0,1,1,1,26
"2030","TBM2000051101","2000","05","Spring",3,10,10,0,6,5,3,4,4,3,50
"2031","TBM2000051102","2000","05","Spring",3,10,10,2,9,5,5,4,4,5,60
"2032","TBM2000051606","2000","05","Spring",3,10,10,3,8,0,2,1,2,5,46
"2033","TBM2001040305","2001","04","Spring",3,10,10,0,7,5,3,3,2,4,49
"2034","TBM2001040306","2001","04","Spring",3,10,10,0,9,5,1,3,3,4,50
"2035","TBM2001041201","2001","04","Spring",3,10,10,0,7,5,2,3,3,6,51
"2036","TBM2001041302","2001","04","Spring",3,10,10,0,3,5,8,10,8,10,71
"2037","TBM2001041305","2001","04","Spring",3,10,10,0,0,5,0,1,1,0,30
"2038","TBM2001041307","2001","04","Spring",3,10,10,1,4,10,3,4,4,4,56
"2039","TBM2001050903","2001","05","Spring",3,10,10,0,1,0,0,1,1,0,26
"2040","TBM2001050904","2001","05","Spring",3,10,10,0,9,0,10,1,1,1,47
"2041","TBM2001050905","2001","05","Spring",3,10,10,0,10,5,1,3,2,3,49
"2042","TBM2001051201","2001","05","Spring",3,10,10,10,9,5,1,10,10,10,83
"2043","TBM2001051202","2001","05","Spring",3,10,10,1,8,5,2,5,4,6,57
"2044","TBM2001051203","2001","05","Spring",3,10,10,0,8,5,1,3,3,4,49
"2045","TBM2001051204","2001","05","Spring",3,10,10,0,8,10,5,6,7,6,69
"2046","TBM2002040101","2002","04","Spring",3,10,10,0,9,5,5,1,2,5,52
"2047","TBM2002040102","2002","04","Spring",3,10,10,0,6,5,2,3,2,3,46
"2048","TBM2002040103","2002","04","Spring",3,10,10,0,4,5,5,4,3,4,50
"2049","TBM2002040105","2002","04","Spring",3,10,10,0,10,0,1,1,1,1,38
"2050","TBM2002041101","2002","04","Spring",3,10,10,0,7,5,4,2,2,4,49
"2051","TBM2002041104","2002","04","Spring",3,10,10,0,9,0,1,3,2,1,40
"2052","TBM2002041105","2002","04","Spring",3,10,10,3,10,5,2,6,5,4,61
"2053","TBM2002050305","2002","05","Spring",3,10,10,0,10,5,2,3,2,4,51
"2054","TBM2002050307","2002","05","Spring",3,10,10,0,10,5,0,2,1,0,42
"2055","TBM2002051102","2002","05","Spring",3,10,10,0,8,5,10,1,2,3,54
"2056","TBM2002051103","2002","05","Spring",3,10,10,4,9,5,1,3,2,4,53
"2057","TBM2002051104","2002","05","Spring",3,10,10,0,9,5,0,3,2,3,47
"2058","TBM2002051106","2002","05","Spring",3,10,10,1,10,5,4,4,3,6,59
"2059","TBM2003040106","2003","04","Spring",3,10,10,3,9,10,5,8,9,9,81
"2060","TBM2003040501","2003","04","Spring",3,10,10,0,9,5,6,6,6,8,67
"2061","TBM2003040502","2003","04","Spring",3,10,10,0,0,5,1,1,1,1,32
"2062","TBM2003040503","2003","04","Spring",3,10,10,0,10,5,6,6,4,5,62
"2063","TBM2003040504","2003","04","Spring",3,10,10,0,9,5,4,7,6,9,67
"2064","TBM2003040505","2003","04","Spring",3,10,10,0,9,5,9,4,3,3,59
"2065","TBM2003050203","2003","05","Spring",3,10,10,2,7,5,4,4,3,5,56
"2066","TBM2003050206","2003","05","Spring",3,10,10,0,9,5,4,3,2,3,51
"2067","TBM2003050305","2003","05","Spring",3,10,10,0,9,5,0,1,1,0,40
"2068","TBM2003050306","2003","05","Spring",3,10,10,0,9,5,9,6,5,6,67
"2069","TBM2003050307","2003","05","Spring",3,10,10,8,9,5,1,10,10,10,81
"2070","TBM2004041205","2004","04","Spring",3,10,10,0,3,5,10,2,1,5,51
"2071","TBM2004041404","2004","04","Spring",3,10,10,0,6,10,4,3,3,3,54
"2072","TBM2004041405","2004","04","Spring",3,10,10,0,8,5,1,6,5,5,56
"2073","TBM2004050804","2004","05","Spring",3,10,10,0,2,5,1,1,2,3,38
"2074","TBM2004050805","2004","05","Spring",3,10,10,7,9,5,2,10,10,10,81
"2075","TBM2004050901","2004","05","Spring",3,10,10,0,10,0,0,0,0,0,33
"2076","TBM2004050904","2004","05","Spring",3,10,10,0,4,0,0,0,0,0,27
"2077","TBM2004050906","2004","05","Spring",3,10,10,5,10,5,3,5,4,5,63
"2078","TBM2004050907","2004","05","Spring",3,10,10,1,7,5,4,6,6,6,61
"2079","TBM2005040101","2005","04","Spring",3,10,10,0,8,5,6,5,4,6,60
"2080","TBM2005040106","2005","04","Spring",3,10,10,0,4,5,4,5,5,8,57
"2081","TBM2005040207","2005","04","Spring",3,10,10,0,8,5,3,2,2,3,48
"2082","TBM2005050301","2005","05","Spring",3,10,10,0,7,5,5,4,3,6,56
"2083","TBM2005051208","2005","05","Spring",3,10,10,0,8,5,5,3,3,4,53
"2084","TBM2006040101","2006","04","Spring",3,10,10,0,4,0,10,2,3,6,50
"2085","TBM2006040102","2006","04","Spring",3,10,10,0,4,5,6,1,1,4,46
"2086","TBM2006040107","2006","04","Spring",3,10,10,0,7,5,6,1,0,3,47
"2087","TBM2006040303","2006","04","Spring",3,10,10,1,10,5,5,6,5,8,67
"2088","TBM2006040704","2006","04","Spring",3,10,10,0,6,5,8,3,3,5,56
"2089","TBM2006040705","2006","04","Spring",3,10,10,0,2,10,7,1,3,5,53
"2090","TBM2006050406","2006","05","Spring",3,10,10,0,4,0,6,0,0,1,34
"2091","TBM2006050407","2006","05","Spring",3,10,10,0,10,0,0,1,0,0,34
"2092","TBM2006050501","2006","05","Spring",3,10,10,0,5,5,5,1,0,1,41
"2093","TBM2006050503","2006","05","Spring",3,10,10,0,4,0,7,1,1,4,41
"2094","TBM2006050504","2006","05","Spring",3,10,10,2,10,0,0,0,0,0,36
"2095","TBM2006050903","2006","05","Spring",3,10,10,2,9,10,3,6,6,5,68
"2096","TBM2007040105","2007","04","Spring",3,10,10,0,4,5,6,1,2,5,48
"2097","TBM2007041101","2007","04","Spring",3,10,10,0,0,0,10,0,2,4,40
"2098","TBM2007041107","2007","04","Spring",3,10,10,1,7,5,7,4,4,10,64
"2099","TBM2007050301","2007","05","Spring",3,10,10,0,10,0,10,1,0,3,49
"2100","TBM2007050901","2007","05","Spring",3,10,10,0,10,5,5,5,3,3,57
"2101","TBM2008040106","2008","04","Spring",3,10,10,0,9,5,7,3,2,4,56
"2102","TBM2008040107","2008","04","Spring",3,10,10,0,0,5,2,0,0,1,31
"2103","TBM2008040304","2008","04","Spring",3,10,10,0,4,5,7,3,4,6,54
"2104","TBM2008040305","2008","04","Spring",3,10,10,0,6,10,4,4,4,5,59
"2105","TBM2008051001","2008","05","Spring",3,10,10,0,10,0,0,1,0,0,34
"2106","TBM2008051002","2008","05","Spring",3,10,10,0,9,5,0,4,3,1,47
"2107","TBM2008051004","2008","05","Spring",3,10,10,2,10,5,3,7,5,9,68
"2108","TBM2008051005","2008","05","Spring",3,10,10,0,9,5,3,3,2,4,51
"2109","TBM2008051402","2008","05","Spring",3,10,10,1,7,5,3,4,4,6,56
"2110","TBM2008051403","2008","05","Spring",3,10,10,0,10,5,1,6,4,4,56
"2111","TBM2008051404","2008","05","Spring",3,10,10,6,2,10,0,3,3,5,54
"2112","TBM2009040501","2009","04","Spring",3,10,10,1,10,5,5,3,2,4,56
"2113","TBM2009040502","2009","04","Spring",3,10,10,7,6,10,2,10,10,10,83
"2114","TBM2009040907","2009","04","Spring",3,10,10,0,10,5,3,6,5,8,63
"2115","TBM2009041101","2009","04","Spring",3,10,10,0,0,5,10,2,2,4,48
"2116","TBM2009050501","2009","05","Spring",3,10,10,0,2,10,2,6,5,3,53
"2117","TBM2009050503","2009","05","Spring",3,10,10,0,7,10,1,4,4,3,54
"2118","TBM2009050508","2009","05","Spring",3,10,10,0,7,10,1,3,3,3,52
"2119","TBM2009051303","2009","05","Spring",3,10,10,1,9,5,5,4,4,9,63
"2120","TBM2010041003","2010","04","Spring",3,10,10,0,8,10,5,3,2,1,54
"2121","TBM2010041004","2010","04","Spring",3,10,10,1,3,5,7,6,5,6,59
"2122","TBM2010041005","2010","04","Spring",3,10,10,3,10,5,1,8,6,4,63
"2123","TBM2010041205","2010","04","Spring",3,10,10,3,8,10,2,3,3,5,60
"2124","TBM2010050202","2010","05","Spring",3,10,10,0,7,10,3,4,5,6,61
"2125","TBM2010050203","2010","05","Spring",3,10,10,0,9,5,6,9,7,8,71
"2126","TBM2010050204","2010","05","Spring",3,10,10,3,10,0,0,1,0,0,38
"2127","TBM2010050205","2010","05","Spring",3,10,10,4,9,5,2,4,4,6,60
"2128","TBM2010050304","2010","05","Spring",3,10,10,2,10,5,4,3,2,3,54
"2129","TBM2010051206","2010","05","Spring",3,10,10,1,5,10,3,4,4,4,57
"2130","TBM2010051402","2010","05","Spring",3,10,10,0,10,5,6,4,3,4,58
"2131","TBM2011040206","2011","04","Spring",3,10,10,10,10,5,1,5,4,4,66
"2132","TBM2011040506","2011","04","Spring",3,10,10,0,8,10,0,3,2,0,48
"2133","TBM2011041006","2011","04","Spring",3,10,10,7,8,10,3,10,10,10,87
"2134","TBM2011041202","2011","04","Spring",3,10,10,0,9,5,6,3,3,3,54
"2135","TBM2011050304","2011","05","Spring",3,10,10,7,10,5,0,2,2,3,54
"2136","TBM2011050603","2011","05","Spring",3,10,10,3,7,10,5,5,6,9,72
"2137","TBM2011050605","2011","05","Spring",3,10,10,10,10,5,0,4,3,4,62
"2138","TBM2011050606","2011","05","Spring",3,10,10,0,10,5,0,4,3,3,50
"2139","TBM2011050803","2011","05","Spring",3,10,10,10,10,10,0,6,6,5,74
"2140","TBM2011050804","2011","05","Spring",3,10,10,0,10,0,0,3,1,0,38
"2141","TBM2011051004","2011","05","Spring",3,10,10,10,9,10,1,9,10,10,88
"2142","TBM2012040102","2012","04","Spring",3,10,10,10,6,10,1,10,10,10,86
"2143","TBM2012040307","2012","04","Spring",3,10,10,0,8,5,2,1,1,3,44
"2144","TBM2012040702","2012","04","Spring",3,10,10,3,8,10,2,1,3,3,56
"2145","TBM2012050405","2012","05","Spring",3,10,10,8,9,10,1,10,10,9,86
"2146","TBM2012050406","2012","05","Spring",3,10,10,4,5,10,4,9,10,9,79
"2147","TBM2012050407","2012","05","Spring",3,10,10,9,9,10,3,10,10,9,89
"2148","TBM2012050802","2012","05","Spring",3,10,10,4,0,10,0,9,9,8,67
"2149","TBM2012050803","2012","05","Spring",3,10,10,10,6,10,1,10,10,10,86
"2150","TBM2012051003","2012","05","Spring",3,10,10,0,7,5,2,2,4,5,50
"2151","TBM2013040405","2013","04","Spring",3,10,10,0,8,0,3,6,4,6,52
"2152","TBM2013040804","2013","04","Spring",3,10,10,4,2,10,0,6,8,5,61
"2153","TBM2013040805","2013","04","Spring",3,10,10,10,10,5,1,3,2,3,60
"2154","TBM2013050407","2013","05","Spring",3,10,10,1,1,5,0,4,3,4,42
"2155","TBM2013050601","2013","05","Spring",3,10,10,4,8,10,3,7,7,6,72
"2156","TBM2013050804","2013","05","Spring",3,10,10,1,10,10,3,8,6,6,71
"2157","TBM2014040404","2014","04","Spring",3,10,10,3,9,0,0,0,1,1,38
"2158","TBM2014041004","2014","04","Spring",3,10,10,0,3,5,5,1,1,4,43
"2159","TBM2014041005","2014","04","Spring",3,10,10,0,9,5,1,5,5,8,59
"2160","TBM2014041006","2014","04","Spring",3,10,10,0,0,5,4,1,1,4,39
"2161","TBM2014041202","2014","04","Spring",3,10,10,1,2,5,1,3,2,4,42
"2162","TBM2014050507","2014","05","Spring",3,10,10,0,9,10,5,6,5,6,68
"2163","TBM2014050804","2014","05","Spring",3,10,10,10,10,5,1,8,6,9,77
"2164","TBM2015040301","2015","04","Spring",3,10,10,0,0,0,0,1,0,1,24
"2165","TBM2015040302","2015","04","Spring",3,10,10,0,7,5,3,4,4,4,52
"2166","TBM2015041205","2015","04","Spring",3,10,10,0,9,0,1,0,0,1,34
"2167","TBM2015041305","2015","04","Spring",3,10,10,1,9,5,1,2,1,1,44
"2168","TBM2015050103","2015","05","Spring",3,10,10,0,8,5,4,1,1,3,47
"2169","TBM2015050104","2015","05","Spring",3,10,10,0,9,5,3,3,2,5,52
"2170","TBM2015050107","2015","05","Spring",3,10,10,0,7,5,4,6,7,9,64
"2171","TBM2015050204","2015","05","Spring",3,10,10,9,9,5,1,3,3,5,61
"2172","TBM2015050501","2015","05","Spring",3,10,10,0,10,5,5,4,3,5,58
"2173","TBM2015050502","2015","05","Spring",3,10,10,9,10,5,4,2,1,3,60
"2174","TBM2015050503","2015","05","Spring",3,10,10,0,10,5,5,3,2,4,54
"2175","TBM1998061101","1998","06","Summer",3,10,10,0,6,10,3,6,6,1,58
"2176","TBM1998061103","1998","06","Summer",3,10,10,0,0,0,0,0,0,0,22
"2177","TBM1998061801","1998","06","Summer",3,10,10,1,10,5,4,4,4,3,57
"2178","TBM1998062201","1998","06","Summer",3,10,10,0,10,0,1,2,2,1,40
"2179","TBM1998062203","1998","06","Summer",3,10,10,0,7,0,2,1,2,0,36
"2180","TBM1998071402","1998","07","Summer",3,10,10,2,10,5,0,1,1,1,44
"2181","TBM1998071701","1998","07","Summer",3,10,10,3,9,5,3,7,7,6,67
"2182","TBM1998071702","1998","07","Summer",3,10,10,0,0,0,8,0,1,3,36
"2183","TBM1998071706","1998","07","Summer",3,10,10,0,10,5,0,7,8,4,60
"2184","TBM1998081905","1998","08","Summer",3,10,10,2,9,10,0,5,6,3,61
"2185","TBM1998081906","1998","08","Summer",3,10,10,1,8,5,1,4,5,1,50
"2186","TBM1998082001","1998","08","Summer",3,10,10,5,10,5,0,4,4,5,59
"2187","TBM1998082002","1998","08","Summer",3,10,10,2,9,5,3,7,8,9,70
"2188","TBM1998091507","1998","09","Summer",3,10,10,0,0,5,10,4,4,8,57
"2189","TBM1998091701","1998","09","Summer",3,10,10,0,9,5,3,5,5,5,58
"2190","TBM1998092103","1998","09","Summer",3,10,10,1,5,10,4,9,9,9,74
"2191","TBM1999060801","1999","06","Summer",3,10,10,1,10,0,4,0,0,0,39
"2192","TBM1999060813","1999","06","Summer",3,10,10,3,10,5,1,9,9,8,72
"2193","TBM1999061805","1999","06","Summer",3,10,10,5,10,10,1,10,10,10,84
"2194","TBM1999070603","1999","07","Summer",3,10,10,0,0,0,10,0,1,0,34
"2195","TBM1999071306","1999","07","Summer",3,10,10,5,6,10,1,10,10,10,80
"2196","TBM1999071402","1999","07","Summer",3,10,10,0,9,0,0,3,3,0,39
"2197","TBM1999071404","1999","07","Summer",3,10,10,0,8,5,6,7,8,6,67
"2198","TBM1999080602","1999","08","Summer",3,10,10,5,9,5,0,9,10,9,74
"2199","TBM1999081102","1999","08","Summer",3,10,10,0,0,5,9,0,1,1,40
"2200","TBM1999090303","1999","09","Summer",3,10,10,0,10,5,10,4,3,3,61
"2201","TBM1999091002","1999","09","Summer",3,10,10,0,9,10,7,4,3,4,63
