"","Reference","year","month","Season","BAY_SEGMENT","NumIndivScore","TGAbundScore","BenthicTaxaScore","ESAbundScore","NumGuildsScore","NumTaxaScore","LRScore","SelecIndivScore","SelecTaxaScore","ShannonScore","Cumul_Score"
"3010","TBM2010100607","2010","10","Fall",3,10,10,5,0,10,6,0,0,8,6,55
"3011","TBM2010100609","2010","10","Fall",3,10,10,5,0,7,4,5,0,3,8,52
"3012","TBM2010100702","2010","10","Fall",3,10,10,1,4,3,1,9,0,0,0,38
"3013","TBM2010100703","2010","10","Fall",3,10,10,3,0,7,3,0,0,3,6,42
"3014","TBM2010101104","2010","10","Fall",3,10,10,1,0,3,1,0,0,3,6,34
"3015","TBM2010101105","2010","10","Fall",3,10,10,4,0,7,3,0,1,5,6,46
"3016","TBM2010110401","2010","11","Fall",3,10,10,4,0,10,4,0,0,3,6,47
"3017","TBM2010110407","2010","11","Fall",3,10,10,8,1,10,9,10,9,10,9,86
"3018","TBM2010110503","2010","11","Fall",3,10,10,5,1,7,5,0,0,3,6,47
"3019","TBM2010110504","2010","11","Fall",3,10,10,1,1,7,2,0,0,0,2,33
"3020","TBM2010110801","2010","11","Fall",3,10,10,6,1,10,6,10,1,5,6,65
"3021","TBM2010110805","2010","11","Fall",3,10,10,6,1,7,6,10,2,8,5,65
"3022","TBM2010110806","2010","11","Fall",3,10,10,10,10,10,10,10,8,10,1,89
"3023","TBM2010110807","2010","11","Fall",3,10,10,10,1,10,10,10,3,10,7,81
"3024","TBM2011100202","2011","10","Fall",3,10,10,3,0,3,2,5,0,3,4,40
"3025","TBM2011100301","2011","10","Fall",3,10,10,8,1,10,9,5,3,5,7,68
"3026","TBM2011100302","2011","10","Fall",3,10,10,4,0,7,5,3,0,3,6,48
"3027","TBM2011100303","2011","10","Fall",3,10,10,2,0,0,1,0,0,0,4,27
"3028","TBM2011100304","2011","10","Fall",3,10,10,1,0,3,1,0,0,0,4,29
"3029","TBM2011100802","2011","10","Fall",3,10,10,2,0,3,1,0,0,0,5,31
"3030","TBM2011100803","2011","10","Fall",3,10,10,4,1,7,4,0,0,3,6,45
"3031","TBM2011101102","2011","10","Fall",3,10,10,5,0,7,4,0,0,5,9,50
"3032","TBM2011101103","2011","10","Fall",3,10,10,9,1,7,9,0,4,10,5,65
"3033","TBM2011110102","2011","11","Fall",3,10,10,3,2,10,3,0,2,5,2,47
"3034","TBM2011110201","2011","11","Fall",3,10,10,6,1,7,7,1,0,3,6,51
"3035","TBM2011110202","2011","11","Fall",3,10,10,4,0,3,3,6,0,0,7,43
"3036","TBM2011110203","2011","11","Fall",3,10,10,6,0,7,5,0,2,8,8,56
"3037","TBM2011110706","2011","11","Fall",3,10,10,2,0,3,1,0,0,3,4,33
"3038","TBM2012101102","2012","10","Fall",3,10,10,3,0,3,2,1,0,0,7,36
"3039","TBM2012101103","2012","10","Fall",3,10,10,7,1,7,7,0,10,5,6,63
"3040","TBM2012101105","2012","10","Fall",3,10,10,7,1,10,8,0,5,5,6,62
"3041","TBM2012101106","2012","10","Fall",3,10,10,6,1,10,9,0,0,5,7,58
"3042","TBM2012101107","2012","10","Fall",3,10,10,2,1,7,2,0,0,3,5,40
"3043","TBM2012101108","2012","10","Fall",3,10,10,10,5,10,10,0,10,10,7,82
"3044","TBM2012101202","2012","10","Fall",3,10,10,5,2,10,6,0,0,3,4,50
"3045","TBM2012101203","2012","10","Fall",3,10,10,3,1,10,6,5,0,0,8,53
"3046","TBM2012101302","2012","10","Fall",3,10,10,2,0,7,1,1,0,0,6,37
"3047","TBM2012101303","2012","10","Fall",3,10,10,4,0,7,3,4,1,5,6,50
"3048","TBM2012110701","2012","11","Fall",3,10,10,1,0,0,1,0,0,0,3,25
"3049","TBM2012110710","2012","11","Fall",3,10,10,4,0,10,4,0,0,3,6,47
"3050","TBM2012111002","2012","11","Fall",3,10,10,4,0,7,4,0,0,3,9,47
"3051","TBM2012111104","2012","11","Fall",3,10,10,4,0,7,3,0,0,3,5,42
"3052","TBM2013100801","2013","10","Fall",3,10,10,4,0,7,3,0,0,3,5,42
"3053","TBM2013100802","2013","10","Fall",3,10,10,9,1,7,9,0,8,10,10,74
"3054","TBM2013100803","2013","10","Fall",3,10,10,4,0,3,4,0,0,5,7,43
"3055","TBM2013100804","2013","10","Fall",3,10,10,4,0,7,4,0,2,5,5,47
"3056","TBM2013100809","2013","10","Fall",3,10,10,1,0,0,0,0,0,0,0,21
"3057","TBM2013100901","2013","10","Fall",3,10,10,5,1,10,6,4,0,3,3,52
"3058","TBM2013101101","2013","10","Fall",3,10,10,5,10,3,5,0,0,0,1,44
"3059","TBM2013101102","2013","10","Fall",3,10,10,8,1,10,8,0,3,10,9,69
"3060","TBM2013101104","2013","10","Fall",3,10,10,1,0,3,1,0,0,0,4,29
"3061","TBM2013101108","2013","10","Fall",3,10,10,1,0,0,0,0,0,3,0,24
"3062","TBM2013110105","2013","11","Fall",3,10,10,7,1,7,6,3,1,5,5,55
"3063","TBM2013110802","2013","11","Fall",3,0,0,0,0,0,0,0,0,0,0,0
"3064","TBM2013111201","2013","11","Fall",3,10,10,4,1,7,3,3,0,0,1,39
"3065","TBM2013111202","2013","11","Fall",3,10,10,1,0,3,1,0,0,0,3,28
"3066","TBM2013111206","2013","11","Fall",3,10,10,3,5,3,3,0,0,0,2,36
"3067","TBM2013111207","2013","11","Fall",3,10,10,1,0,0,0,0,0,0,0,21
"3068","TBM2013111208","2013","11","Fall",3,0,0,0,0,0,0,0,0,0,0,0
"3069","TBM2013111305","2013","11","Fall",3,10,10,3,0,10,4,0,1,5,8,51
"3070","TBM2014100503","2014","10","Fall",3,10,10,5,0,10,5,0,1,5,7,53
"3071","TBM2014100504","2014","10","Fall",3,10,10,4,0,3,4,0,0,5,6,42
"3072","TBM2014100505","2014","10","Fall",3,10,10,9,8,10,10,10,10,10,6,93
"3073","TBM2014100701","2014","10","Fall",3,10,10,6,1,10,6,0,1,5,5,54
"3074","TBM2014100702","2014","10","Fall",3,10,10,2,0,7,1,0,0,5,6,41
"3075","TBM2014100703","2014","10","Fall",3,10,10,6,10,10,10,0,4,8,5,73
"3076","TBM2014101301","2014","10","Fall",3,10,10,3,1,10,4,10,0,3,6,57
"3077","TBM2014110707","2014","11","Fall",3,10,10,4,0,7,4,1,0,0,8,44
"3078","TBM2014110708","2014","11","Fall",3,10,10,1,0,7,1,0,0,3,6,38
"3079","TBM2014111003","2014","11","Fall",3,10,10,9,2,10,10,4,3,10,4,72
"3080","TBM2014111401","2014","11","Fall",3,10,10,4,0,3,3,0,0,0,8,38
"3081","TBM2014111405","2014","11","Fall",3,10,10,4,0,10,5,0,2,5,7,53
"3082","TBM2014111406","2014","11","Fall",3,10,10,6,3,10,6,0,0,5,5,55
"3083","TBM2014111407","2014","11","Fall",3,10,10,5,0,10,4,0,3,5,8,55
"3084","TBM2015100501","2015","10","Fall",3,10,10,2,1,7,2,4,0,0,5,41
"3085","TBM2015100502","2015","10","Fall",3,0,0,0,0,0,0,0,0,0,0,0
"3086","TBM2015100503","2015","10","Fall",3,10,10,10,1,7,10,3,10,10,8,79
"3087","TBM2015100604","2015","10","Fall",3,10,10,6,0,10,6,0,1,5,2,50
"3088","TBM2015100605","2015","10","Fall",3,10,10,10,1,7,10,0,2,5,8,63
"3089","TBM2015100704","2015","10","Fall",3,10,10,5,0,7,4,0,0,5,8,49
"3090","TBM2015100707","2015","10","Fall",3,10,10,1,0,3,1,1,0,0,3,29
"3091","TBM2015100805","2015","10","Fall",3,10,10,6,0,7,5,0,1,3,7,49
"3092","TBM2015101106","2015","10","Fall",3,10,10,6,7,10,7,4,3,8,4,69
"3093","TBM2015101107","2015","10","Fall",3,10,10,3,0,3,2,0,0,3,5,36
"3094","TBM2015110102","2015","11","Fall",3,10,10,9,1,7,9,0,10,8,8,72
"3095","TBM2015110103","2015","11","Fall",3,10,10,3,0,7,4,0,0,0,8,42
"3096","TBM2015110303","2015","11","Fall",3,10,10,4,0,3,3,0,0,0,7,37
"3097","TBM2015110304","2015","11","Fall",3,10,10,10,0,10,10,0,7,8,10,75
"3098","TBM2015110501","2015","11","Fall",3,10,10,3,0,3,3,0,0,3,4,36
"3099","TBM2015110503","2015","11","Fall",3,10,10,4,0,3,4,0,0,3,8,42
"3100","TBM2015110801","2015","11","Fall",3,10,10,10,8,10,10,4,10,10,5,87
"3101","TBM1998041302","1998","04","Spring",3,10,10,3,0,3,3,0,1,7,6,43
"3102","TBM1998041304","1998","04","Spring",3,10,10,3,0,3,3,7,1,3,4,44
"3103","TBM1998041306","1998","04","Spring",3,10,10,5,0,10,6,2,0,0,3,46
"3104","TBM1998041402","1998","04","Spring",3,10,10,3,0,7,3,0,2,7,7,49
"3105","TBM1998041701","1998","04","Spring",3,10,10,3,0,3,3,0,1,3,9,42
"3106","TBM1998041703","1998","04","Spring",3,10,10,5,10,10,8,1,3,10,2,69
"3107","TBM1998051305","1998","05","Spring",3,10,10,3,0,3,3,1,0,0,3,33
"3108","TBM1998051306","1998","05","Spring",3,10,10,8,1,10,9,0,5,10,10,73
"3109","TBM1998051901","1998","05","Spring",3,10,10,5,0,3,4,0,3,7,9,51
"3110","TBM1998051902","1998","05","Spring",3,10,10,6,1,3,6,3,10,10,8,67
"3111","TBM1998052101","1998","05","Spring",3,10,10,9,0,7,8,10,0,3,1,58
"3112","TBM1999041402","1999","04","Spring",3,10,10,3,0,7,5,0,10,10,9,64
"3113","TBM1999041407","1999","04","Spring",3,10,10,1,0,7,3,0,0,3,8,42
"3114","TBM1999041410","1999","04","Spring",3,10,10,5,0,3,4,5,1,3,4,45
"3115","TBM1999050411","1999","05","Spring",3,10,10,1,0,3,1,0,0,0,3,28
"3116","TBM1999050702","1999","05","Spring",3,10,10,2,0,3,2,0,0,0,5,32
"3117","TBM1999050703","1999","05","Spring",3,10,10,1,0,3,2,0,0,3,4,33
"3118","TBM1999050704","1999","05","Spring",3,10,10,8,0,10,9,0,0,3,10,60
"3119","TBM1999050705","1999","05","Spring",3,10,10,2,0,7,3,0,0,3,8,43
"3120","TBM1999050706","1999","05","Spring",3,0,0,0,0,0,0,0,0,0,0,0
"3121","TBM1999051011","1999","05","Spring",3,10,10,7,4,10,9,1,1,7,5,64
"3122","TBM1999051201","1999","05","Spring",3,10,10,4,0,7,3,1,0,0,4,39
"3123","TBM2000040501","2000","04","Spring",3,0,0,0,0,0,0,0,0,0,0,0
"3124","TBM2000040504","2000","04","Spring",3,10,10,8,0,7,8,5,0,3,8,59
"3125","TBM2000041702","2000","04","Spring",3,10,10,0,0,3,1,0,1,3,3,31
"3126","TBM2000041704","2000","04","Spring",3,10,10,6,0,7,7,1,0,3,8,52
"3127","TBM2000041706","2000","04","Spring",3,10,10,6,0,7,6,0,0,0,10,49
"3128","TBM2000050301","2000","05","Spring",3,10,10,0,0,0,0,0,0,3,0,23
"3129","TBM2000051201","2000","05","Spring",3,10,10,1,0,3,1,0,0,3,4,32
"3130","TBM2000051202","2000","05","Spring",3,10,10,1,0,0,1,0,0,3,3,28
"3131","TBM2000051203","2000","05","Spring",3,10,10,5,10,10,7,0,2,3,4,61
"3132","TBM2000051204","2000","05","Spring",3,10,10,6,0,7,7,3,0,3,5,51
"3133","TBM2000051205","2000","05","Spring",3,10,10,1,0,3,2,0,0,0,5,31
"3134","TBM2001040301","2001","04","Spring",3,10,10,3,0,7,3,0,1,3,7,44
"3135","TBM2001040302","2001","04","Spring",3,10,10,3,0,3,3,6,0,3,3,41
"3136","TBM2001040503","2001","04","Spring",3,10,10,5,5,10,8,3,10,10,6,77
"3137","TBM2001040504","2001","04","Spring",3,10,10,3,0,3,3,0,0,0,7,36
"3138","TBM2001041003","2001","04","Spring",3,10,10,4,0,7,3,0,1,3,8,46
"3139","TBM2001041202","2001","04","Spring",3,10,10,5,0,3,4,5,1,3,4,45
"3140","TBM2001041203","2001","04","Spring",3,10,10,2,0,7,2,0,0,0,5,36
"3141","TBM2001041301","2001","04","Spring",3,10,10,2,0,7,2,0,0,0,6,37
"3142","TBM2001041303","2001","04","Spring",3,10,10,4,0,7,3,7,0,3,3,47
"3143","TBM2001041304","2001","04","Spring",3,10,10,2,5,7,3,1,0,3,4,45
"3144","TBM2001050102","2001","05","Spring",3,10,10,8,0,7,8,2,4,7,8,64
"3145","TBM2001050104","2001","05","Spring",3,10,10,0,1,3,1,0,0,0,0,25
"3146","TBM2001050107","2001","05","Spring",3,10,10,7,0,7,7,10,0,0,2,53
"3147","TBM2001050504","2001","05","Spring",3,10,10,7,1,7,7,1,1,7,5,56
"3148","TBM2001051005","2001","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3149","TBM2002040104","2002","04","Spring",3,10,10,1,0,3,1,0,0,0,4,29
"3150","TBM2002040808","2002","04","Spring",3,10,10,3,0,7,3,0,1,7,7,48
"3151","TBM2002040904","2002","04","Spring",3,10,10,1,5,3,2,0,0,0,1,32
"3152","TBM2002041002","2002","04","Spring",3,10,10,4,0,3,3,0,0,0,6,36
"3153","TBM2002041102","2002","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3154","TBM2002041103","2002","04","Spring",3,10,10,1,0,3,1,0,1,3,4,33
"3155","TBM2002050306","2002","05","Spring",3,10,10,3,3,7,3,0,1,3,2,42
"3156","TBM2002050401","2002","05","Spring",3,10,10,5,0,10,6,1,0,3,9,54
"3157","TBM2002050705","2002","05","Spring",3,10,10,10,1,10,10,0,8,7,9,75
"3158","TBM2002051105","2002","05","Spring",3,0,0,0,0,0,0,0,0,0,0,0
"3159","TBM2002051107","2002","05","Spring",3,10,10,5,0,7,4,0,0,3,9,48
"3160","TBM2003040107","2003","04","Spring",3,10,10,7,6,10,10,1,10,10,8,82
"3161","TBM2003041002","2003","04","Spring",3,10,10,10,3,10,10,1,10,10,10,84
"3162","TBM2003041003","2003","04","Spring",3,10,10,2,0,3,2,0,0,0,3,30
"3163","TBM2003041509","2003","04","Spring",3,10,10,5,0,7,4,0,1,7,5,49
"3164","TBM2003041607","2003","04","Spring",3,10,10,5,1,7,5,1,0,3,7,49
"3165","TBM2003041609","2003","04","Spring",3,10,10,6,0,7,6,0,1,7,10,57
"3166","TBM2003050201","2003","05","Spring",3,10,10,2,0,3,2,0,0,3,3,33
"3167","TBM2003050202","2003","05","Spring",3,10,10,5,10,10,8,0,2,7,1,63
"3168","TBM2003050205","2003","05","Spring",3,10,10,1,5,3,3,0,0,0,1,33
"3169","TBM2003050302","2003","05","Spring",3,10,10,10,3,10,10,1,4,7,10,75
"3170","TBM2003050303","2003","05","Spring",3,10,10,7,0,7,8,0,1,10,10,63
"3171","TBM2003050304","2003","05","Spring",3,10,10,10,1,10,10,0,7,10,9,77
"3172","TBM2003050503","2003","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3173","TBM2003051001","2003","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3174","TBM2004041002","2004","04","Spring",3,10,10,3,0,10,3,0,1,3,2,42
"3175","TBM2004041003","2004","04","Spring",3,10,10,3,2,3,3,3,0,0,7,41
"3176","TBM2004050603","2004","05","Spring",3,10,10,6,0,7,6,1,7,7,8,62
"3177","TBM2004050707","2004","05","Spring",3,10,10,6,2,10,7,4,0,0,7,56
"3178","TBM2004050801","2004","05","Spring",3,10,10,10,10,10,10,10,2,10,4,86
"3179","TBM2004050806","2004","05","Spring",3,10,10,1,0,3,1,0,0,0,3,28
"3180","TBM2004050807","2004","05","Spring",3,10,10,1,0,3,1,0,0,0,3,28
"3181","TBM2004050905","2004","05","Spring",3,10,10,0,0,0,0,0,0,3,0,23
"3182","TBM2005040102","2005","04","Spring",3,10,10,6,0,7,6,2,0,0,6,47
"3183","TBM2005040907","2005","04","Spring",3,10,10,2,0,3,2,0,1,7,6,41
"3184","TBM2005041204","2005","04","Spring",3,10,10,1,0,0,1,0,1,3,3,29
"3185","TBM2005041206","2005","04","Spring",3,10,10,1,0,0,1,0,0,0,3,25
"3186","TBM2005041207","2005","04","Spring",3,10,10,4,0,3,3,0,0,3,8,41
"3187","TBM2005041302","2005","04","Spring",3,10,10,4,10,7,5,0,0,3,6,55
"3188","TBM2005050107","2005","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3189","TBM2005050109","2005","05","Spring",3,10,10,2,3,7,2,0,0,0,0,34
"3190","TBM2005050110","2005","05","Spring",3,10,10,8,10,10,8,4,2,10,4,76
"3191","TBM2005050206","2005","05","Spring",3,10,10,2,10,10,5,0,2,7,1,57
"3192","TBM2005050207","2005","05","Spring",3,10,10,5,3,7,5,3,5,3,7,58
"3193","TBM2006040103","2006","04","Spring",3,10,10,4,2,7,5,0,1,7,7,53
"3194","TBM2006040105","2006","04","Spring",3,10,10,4,0,7,3,0,0,0,7,41
"3195","TBM2006040106","2006","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3196","TBM2006040701","2006","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3197","TBM2006040703","2006","04","Spring",3,10,10,2,6,7,3,0,0,0,5,43
"3198","TBM2006050405","2006","05","Spring",3,10,10,7,10,10,8,2,0,3,2,62
"3199","TBM2006050502","2006","05","Spring",3,10,10,5,9,10,8,0,0,0,7,59
"3200","TBM2006050505","2006","05","Spring",3,10,10,6,10,10,8,1,0,0,7,62
"3201","TBM2006050506","2006","05","Spring",3,10,10,2,0,3,3,0,0,0,5,33
"3202","TBM2006050604","2006","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3203","TBM2006050607","2006","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3204","TBM2006050609","2006","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3205","TBM2006050902","2006","05","Spring",3,10,10,10,0,7,10,1,1,7,10,66
"3206","TBM2007040106","2007","04","Spring",3,10,10,4,1,7,5,10,0,0,4,51
"3207","TBM2007040107","2007","04","Spring",3,10,10,5,0,7,5,10,1,7,1,56
"3208","TBM2007040108","2007","04","Spring",3,10,10,2,0,7,2,0,0,3,5,39
"3209","TBM2007040201","2007","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3210","TBM2007040505","2007","04","Spring",3,10,10,2,0,7,3,0,0,3,7,42
"3211","TBM2007040602","2007","04","Spring",3,10,10,2,0,7,2,2,0,0,2,35
"3212","TBM2007040603","2007","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3213","TBM2007041102","2007","04","Spring",3,10,10,1,0,3,2,0,0,0,5,31
"3214","TBM2007050601","2007","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3215","TBM2007050602","2007","05","Spring",3,10,10,4,0,3,3,0,0,0,9,39
"3216","TBM2007050604","2007","05","Spring",3,10,10,5,7,10,5,0,0,0,7,54
"3217","TBM2007050606","2007","05","Spring",3,10,10,1,0,3,1,0,0,0,3,28
"3218","TBM2007050607","2007","05","Spring",3,10,10,1,0,3,2,0,0,0,6,32
"3219","TBM2007050609","2007","05","Spring",3,10,10,7,1,10,8,6,3,7,5,67
"3220","TBM2007050902","2007","05","Spring",3,10,10,4,1,10,4,0,0,0,7,46
"3221","TBM2007051001","2007","05","Spring",3,10,10,5,0,3,4,2,0,0,5,39
"3222","TBM2007051002","2007","05","Spring",3,10,10,5,10,10,6,0,0,0,4,55
"3223","TBM2007051007","2007","05","Spring",3,10,10,7,0,10,8,0,2,7,10,64
"3224","TBM2008040104","2008","04","Spring",3,10,10,5,2,7,6,3,3,7,7,60
"3225","TBM2008040105","2008","04","Spring",3,10,10,5,10,7,7,0,0,0,4,53
"3226","TBM2008040301","2008","04","Spring",3,10,10,1,0,3,1,0,0,3,2,30
"3227","TBM2008040302","2008","04","Spring",3,10,10,3,0,7,3,1,0,0,4,38
"3228","TBM2008040303","2008","04","Spring",3,10,10,4,1,10,4,0,0,0,2,41
"3229","TBM2008040805","2008","04","Spring",3,10,10,1,0,3,1,0,0,0,4,29
"3230","TBM2008040806","2008","04","Spring",3,10,10,3,0,0,3,0,0,3,7,36
"3231","TBM2008040807","2008","04","Spring",3,10,10,1,0,7,2,0,0,0,5,35
"3232","TBM2008040808","2008","04","Spring",3,10,10,5,0,7,5,3,0,0,3,43
"3233","TBM2008041004","2008","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3234","TBM2008050302","2008","05","Spring",3,10,10,6,0,7,6,2,1,3,7,52
"3235","TBM2008050304","2008","05","Spring",3,10,10,4,0,7,3,10,0,0,3,47
"3236","TBM2008051301","2008","05","Spring",3,10,10,4,0,7,3,0,1,7,8,50
"3237","TBM2008051302","2008","05","Spring",3,10,10,4,2,10,4,1,0,0,5,46
"3238","TBM2008051303","2008","05","Spring",3,10,10,8,0,7,8,0,0,3,7,53
"3239","TBM2008051405","2008","05","Spring",3,10,10,10,1,10,10,9,4,10,6,80
"3240","TBM2008051406","2008","05","Spring",3,10,10,9,0,7,8,4,3,7,6,64
"3241","TBM2009040402","2009","04","Spring",3,10,10,5,3,7,8,0,10,7,8,68
"3242","TBM2009040802","2009","04","Spring",3,10,10,2,0,3,2,0,0,0,5,32
"3243","TBM2009040803","2009","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3244","TBM2009040804","2009","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3245","TBM2009040805","2009","04","Spring",3,10,10,5,0,7,5,4,0,3,3,47
"3246","TBM2009040906","2009","04","Spring",3,10,10,5,0,7,5,10,0,3,2,52
"3247","TBM2009050201","2009","05","Spring",3,10,10,7,1,3,8,10,3,7,4,63
"3248","TBM2009050202","2009","05","Spring",3,10,10,4,2,7,4,7,2,3,5,54
"3249","TBM2009050203","2009","05","Spring",3,10,10,0,0,0,0,10,0,0,0,30
"3250","TBM2009050502","2009","05","Spring",3,10,10,10,10,10,10,5,0,3,5,73
"3251","TBM2009050507","2009","05","Spring",3,10,10,1,0,3,1,0,0,3,3,31
"3252","TBM2009050901","2009","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3253","TBM2009051304","2009","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3254","TBM2010040101","2010","04","Spring",3,10,10,2,0,3,2,0,3,10,5,45
"3255","TBM2010040102","2010","04","Spring",3,10,10,0,0,0,0,0,0,3,0,23
"3256","TBM2010040907","2010","04","Spring",3,10,10,1,0,3,2,1,10,7,5,49
"3257","TBM2010041103","2010","04","Spring",3,10,10,5,0,10,5,10,4,7,1,62
"3258","TBM2010041104","2010","04","Spring",3,10,10,5,1,7,6,5,10,7,7,68
"3259","TBM2010041105","2010","04","Spring",3,10,10,4,0,7,3,0,1,7,9,51
"3260","TBM2010041201","2010","04","Spring",3,10,10,5,0,7,6,6,10,7,5,66
"3261","TBM2010041206","2010","04","Spring",3,10,10,9,1,10,9,2,10,10,9,80
"3262","TBM2010050201","2010","05","Spring",3,10,10,2,0,3,2,0,1,3,6,37
"3263","TBM2010050303","2010","05","Spring",3,10,10,5,0,7,4,0,0,3,8,47
"3264","TBM2010050305","2010","05","Spring",3,10,10,0,1,3,1,0,0,0,0,25
"3265","TBM2010050701","2010","05","Spring",3,10,10,4,0,10,4,1,3,3,5,50
"3266","TBM2010050702","2010","05","Spring",3,10,10,8,3,10,8,2,7,7,6,71
"3267","TBM2010051205","2010","05","Spring",3,10,10,5,0,10,5,10,0,3,0,53
"3268","TBM2010051207","2010","05","Spring",3,10,10,2,0,3,2,0,1,3,6,37
"3269","TBM2010051301","2010","05","Spring",3,10,10,10,1,7,10,10,2,10,4,74
"3270","TBM2011040505","2011","04","Spring",3,10,10,2,0,3,2,0,0,0,6,33
"3271","TBM2011040704","2011","04","Spring",3,10,10,7,1,10,8,9,1,7,4,67
"3272","TBM2011040705","2011","04","Spring",3,10,10,2,0,7,2,0,0,0,3,34
"3273","TBM2011041004","2011","04","Spring",3,10,10,9,0,7,8,3,2,7,6,62
"3274","TBM2011041005","2011","04","Spring",3,10,10,5,0,7,5,0,1,3,10,51
"3275","TBM2011041201","2011","04","Spring",3,10,10,0,0,0,0,0,0,3,0,23
"3276","TBM2011041203","2011","04","Spring",3,10,10,7,10,10,10,6,10,10,4,87
"3277","TBM2011050604","2011","05","Spring",3,10,10,8,1,7,8,0,1,7,6,58
"3278","TBM2011050701","2011","05","Spring",3,10,10,7,3,10,8,4,1,3,8,64
"3279","TBM2011050702","2011","05","Spring",3,10,10,9,1,7,8,1,4,7,8,65
"3280","TBM2011050703","2011","05","Spring",3,10,10,10,6,10,10,2,4,10,8,80
"3281","TBM2011050704","2011","05","Spring",3,10,10,5,3,10,8,1,0,0,4,51
"3282","TBM2011051003","2011","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3283","TBM2012040101","2012","04","Spring",3,10,10,2,0,7,3,0,0,0,7,39
"3284","TBM2012040103","2012","04","Spring",3,10,10,3,0,7,3,2,0,0,4,39
"3285","TBM2012040104","2012","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3286","TBM2012041004","2012","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3287","TBM2012041005","2012","04","Spring",3,10,10,5,0,3,4,0,0,3,9,44
"3288","TBM2012041006","2012","04","Spring",3,10,10,8,0,7,8,3,2,10,7,65
"3289","TBM2012041007","2012","04","Spring",3,10,10,4,0,10,4,0,1,3,7,49
"3290","TBM2012041008","2012","04","Spring",3,10,10,8,0,10,8,1,2,10,9,68
"3291","TBM2012041009","2012","04","Spring",3,10,10,6,0,7,6,4,0,3,5,51
"3292","TBM2012041107","2012","04","Spring",3,10,10,4,0,10,4,0,0,0,9,47
"3293","TBM2012050402","2012","05","Spring",3,10,10,5,0,7,4,4,0,0,3,43
"3294","TBM2012050501","2012","05","Spring",3,10,10,5,6,7,7,0,1,7,8,61
"3295","TBM2012050801","2012","05","Spring",3,10,10,3,0,3,3,2,0,0,2,33
"3296","TBM2012050905","2012","05","Spring",3,10,10,1,0,3,1,0,0,0,3,28
"3297","TBM2012051206","2012","05","Spring",3,10,10,3,0,7,3,0,1,7,7,48
"3298","TBM2012051207","2012","05","Spring",3,10,10,3,0,10,3,0,0,3,6,45
"3299","TBM2012051208","2012","05","Spring",3,10,10,1,0,7,2,0,0,0,6,36
"3300","TBM2012051209","2012","05","Spring",3,10,10,9,0,7,8,2,3,7,9,65
"3301","TBM2013040401","2013","04","Spring",3,10,10,10,0,10,10,10,2,7,4,73
"3302","TBM2013040402","2013","04","Spring",3,10,10,5,0,7,5,1,3,7,8,56
"3303","TBM2013040403","2013","04","Spring",3,10,10,7,2,10,10,1,2,10,9,71
"3304","TBM2013040407","2013","04","Spring",3,10,10,3,0,3,3,0,2,3,6,40
"3305","TBM2013040408","2013","04","Spring",3,10,10,10,1,7,10,6,3,10,5,72
"3306","TBM2013040701","2013","04","Spring",3,10,10,4,1,7,4,0,0,0,7,43
"3307","TBM2013040702","2013","04","Spring",3,10,10,3,0,7,3,0,0,3,8,44
"3308","TBM2013040703","2013","04","Spring",3,0,0,0,0,0,0,0,0,0,0,0
"3309","TBM2013040704","2013","04","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3310","TBM2013041101","2013","04","Spring",3,10,10,7,0,7,7,0,2,10,10,63
"3311","TBM2013041104","2013","04","Spring",3,10,10,4,1,7,5,2,0,0,7,46
"3312","TBM2013050103","2013","05","Spring",3,10,10,0,0,0,1,0,0,0,4,25
"3313","TBM2013050206","2013","05","Spring",3,10,10,5,0,7,5,1,1,3,5,47
"3314","TBM2013050302","2013","05","Spring",3,10,10,0,0,0,0,0,0,0,0,20
"3315","TBM2013050304","2013","05","Spring",3,10,10,5,3,10,6,4,4,7,7,66
"3316","TBM2013050402","2013","05","Spring",3,10,10,5,0,7,4,0,1,7,9,53
"3317","TBM2013050405","2013","05","Spring",3,10,10,5,1,10,5,0,2,3,7,53
